port_code,port_name,state,year,month,mode,count
2608.0,San Luis,Arizona,2013,6,Pedestrian,147524.0
2603.0,Naco,Arizona,2013,7,Truck,330.0
2603.0,Naco,Arizona,2013,12,Truck,281.0
2606.0,Sasabe,Arizona,2013,10,Pedestrian,59.0
2305.0,Hidalgo,Texas,2013,9,Personal Vehicle,726304.0
2604.0,Nogales,Arizona,2013,12,Train,232.0
2301.0,Brownsville,Texas,2013,10,Bus,3606.0
2608.0,San Luis,Arizona,2013,6,Bus,0.0
2603.0,Naco,Arizona,2013,12,Train,0.0
2406.0,Columbus,New Mexico,2013,6,Personal Vehicle,46363.0
2504.0,San Ysidro,California,2013,7,Pedestrian,634177.0
2507.0,Calexico East,California,2013,8,Truck,26971.0
2301.0,Brownsville,Texas,2013,6,Bus,4164.0
2608.0,San Luis,Arizona,2013,12,Personal Vehicle,477048.0
2603.0,Naco,Arizona,2013,6,Personal Vehicle,41363.0
2505.0,Tecate,California,2013,8,Train,0.0
2608.0,San Luis,Arizona,2013,8,Pedestrian,151061.0
2406.0,Columbus,New Mexico,2013,12,Train,0.0
2606.0,Sasabe,Arizona,2013,7,Bus,0.0
2302.0,Del Rio,Texas,2013,11,Personal Vehicle,221903.0
2403.0,Presidio,Texas,2013,6,Personal Vehicle,104685.0
2304.0,Laredo,Texas,2013,8,Personal Vehicle,861487.0
2601.0,Douglas,Arizona,2013,5,Bus,1360.0
2402.0,El Paso,Texas,2013,9,Bus,22452.0
2402.0,El Paso,Texas,2013,9,Pedestrian,481967.0
2603.0,Naco,Arizona,2013,11,Pedestrian,7183.0
2603.0,Naco,Arizona,2013,11,Bus,16.0
2503.0,Calexico,California,2013,5,Train,0.0
2309.0,Progreso,Texas,2013,6,Train,0.0
2604.0,Nogales,Arizona,2013,6,Bus,13811.0
2309.0,Progreso,Texas,2013,6,Bus,0.0
2310.0,Roma,Texas,2013,12,Bus,1517.0
2404.0,Tornillo,Texas,2013,9,Personal Vehicle,45330.0
2603.0,Naco,Arizona,2013,7,Personal Vehicle,44494.0
2505.0,Tecate,California,2013,6,Truck,4049.0
2404.0,Tornillo,Texas,2013,6,Truck,0.0
2505.0,Tecate,California,2013,8,Bus,227.0
2302.0,Del Rio,Texas,2013,12,Train,0.0
2502.0,Andrade,California,2013,8,Bus,0.0
2606.0,Sasabe,Arizona,2013,9,Pedestrian,58.0
2302.0,Del Rio,Texas,2013,11,Truck,5622.0
2608.0,San Luis,Arizona,2013,9,Pedestrian,167734.0
2301.0,Brownsville,Texas,2013,7,Truck,17657.0
2303.0,Eagle Pass,Texas,2013,8,Train,0.0
2303.0,Eagle Pass,Texas,2013,10,Truck,11139.0
2604.0,Nogales,Arizona,2013,8,Personal Vehicle,577485.0
2305.0,Hidalgo,Texas,2013,8,Train,0.0
2506.0,Otay Mesa,California,2013,8,Truck,68102.0
2606.0,Sasabe,Arizona,2013,9,Personal Vehicle,2199.0
2506.0,Otay Mesa,California,2013,7,Train,44.0
2505.0,Tecate,California,2013,7,Pedestrian,63788.0
2507.0,Calexico East,California,2013,7,Personal Vehicle,495477.0
2403.0,Presidio,Texas,2013,9,Truck,755.0
2603.0,Naco,Arizona,2013,7,Train,0.0
2305.0,Hidalgo,Texas,2013,9,Pedestrian,151355.0
2608.0,San Luis,Arizona,2013,10,Personal Vehicle,432314.0
2604.0,Nogales,Arizona,2013,12,Personal Vehicle,661603.0
2403.0,Presidio,Texas,2013,2,Pedestrian,4222.0
2504.0,San Ysidro,California,2013,1,Train,0.0
2604.0,Nogales,Arizona,2013,4,Pedestrian,271769.0
2506.0,Otay Mesa,California,2013,1,Bus,11036.0
2304.0,Laredo,Texas,2013,1,Personal Vehicle,808302.0
2504.0,San Ysidro,California,2013,3,Personal Vehicle,1644178.0
2601.0,Douglas,Arizona,2013,2,Bus,1182.0
2408.0,Santa Teresa,New Mexico,2013,3,Personal Vehicle,80893.0
2404.0,Tornillo,Texas,2013,2,Truck,0.0
2602.0,Lukeville,Arizona,2013,4,Pedestrian,2198.0
2301.0,Brownsville,Texas,2013,2,Bus,3626.0
2408.0,Santa Teresa,New Mexico,2013,2,Pedestrian,7152.0
2404.0,Tornillo,Texas,2013,2,Personal Vehicle,46241.0
2606.0,Sasabe,Arizona,2013,4,Truck,0.0
2503.0,Calexico,California,2013,4,Bus,0.0
2304.0,Laredo,Texas,2013,4,Truck,163867.0
2304.0,Laredo,Texas,2013,2,Truck,142181.0
2402.0,El Paso,Texas,2013,3,Personal Vehicle,1444472.0
2504.0,San Ysidro,California,2013,4,Truck,0.0
2406.0,Columbus,New Mexico,2013,4,Personal Vehicle,41716.0
2404.0,Tornillo,Texas,2013,4,Bus,0.0
2303.0,Eagle Pass,Texas,2013,1,Pedestrian,54391.0
2602.0,Lukeville,Arizona,2013,1,Truck,3.0
2603.0,Naco,Arizona,2013,1,Truck,358.0
2602.0,Lukeville,Arizona,2013,4,Truck,4.0
2505.0,Tecate,California,2013,2,Personal Vehicle,106362.0
2606.0,Sasabe,Arizona,2013,2,Bus,0.0
2305.0,Hidalgo,Texas,2013,1,Pedestrian,162219.0
2402.0,El Paso,Texas,2013,2,Train,0.0
2603.0,Naco,Arizona,2013,2,Pedestrian,6406.0
2303.0,Eagle Pass,Texas,2013,2,Bus,877.0
2302.0,Del Rio,Texas,2013,2,Pedestrian,7260.0
2506.0,Otay Mesa,California,2013,4,Train,46.0
2505.0,Tecate,California,2013,1,Train,0.0
2604.0,Nogales,Arizona,2013,2,Pedestrian,213181.0
2303.0,Eagle Pass,Texas,2013,3,Truck,9271.0
2502.0,Andrade,California,2013,1,Truck,0.0
2604.0,Nogales,Arizona,2013,1,Train,272.0
2307.0,Rio Grande City,Texas,2013,1,Bus,0.0
2404.0,Tornillo,Texas,2013,3,Pedestrian,6808.0
2602.0,Lukeville,Arizona,2013,2,Truck,4.0
2502.0,Andrade,California,2013,3,Truck,0.0
2303.0,Eagle Pass,Texas,2013,3,Bus,3089.0
2608.0,San Luis,Arizona,2013,3,Pedestrian,227100.0
2406.0,Columbus,New Mexico,2013,4,Truck,203.0
2502.0,Andrade,California,2013,2,Bus,0.0
2305.0,Hidalgo,Texas,2013,4,Personal Vehicle,751671.0
2506.0,Otay Mesa,California,2013,1,Personal Vehicle,825712.0
2303.0,Eagle Pass,Texas,2013,5,Truck,9941.0
2404.0,Tornillo,Texas,2013,1,Personal Vehicle,49299.0
2301.0,Brownsville,Texas,2013,2,Train,0.0
2301.0,Brownsville,Texas,2013,2,Truck,16985.0
2506.0,Otay Mesa,California,2013,3,Personal Vehicle,847993.0
2303.0,Eagle Pass,Texas,2013,5,Personal Vehicle,414802.0
2404.0,Tornillo,Texas,2013,3,Train,0.0
2403.0,Presidio,Texas,2013,2,Bus,375.0
2406.0,Columbus,New Mexico,2013,3,Personal Vehicle,48778.0
2608.0,San Luis,Arizona,2013,1,Personal Vehicle,438764.0
2307.0,Rio Grande City,Texas,2013,2,Bus,0.0
2604.0,Nogales,Arizona,2013,4,Train,316.0
2402.0,El Paso,Texas,2013,4,Pedestrian,484964.0
2307.0,Rio Grande City,Texas,2013,4,Pedestrian,1580.0
2601.0,Douglas,Arizona,2013,4,Personal Vehicle,229197.0
2403.0,Presidio,Texas,2013,4,Pedestrian,4587.0
2506.0,Otay Mesa,California,2013,2,Train,36.0
2502.0,Andrade,California,2013,1,Bus,0.0
2606.0,Sasabe,Arizona,2013,2,Train,0.0
2403.0,Presidio,Texas,2013,1,Personal Vehicle,100944.0
2504.0,San Ysidro,California,2013,2,Truck,0.0
2503.0,Calexico,California,2013,2,Bus,0.0
2307.0,Rio Grande City,Texas,2013,2,Pedestrian,6036.0
2301.0,Brownsville,Texas,2013,1,Truck,17350.0
2602.0,Lukeville,Arizona,2013,2,Bus,199.0
2302.0,Del Rio,Texas,2013,4,Train,0.0
2602.0,Lukeville,Arizona,2013,1,Personal Vehicle,35158.0
2504.0,San Ysidro,California,2013,4,Pedestrian,595983.0
2404.0,Tornillo,Texas,2013,1,Pedestrian,5610.0
2504.0,San Ysidro,California,2013,3,Pedestrian,617468.0
2502.0,Andrade,California,2013,4,Personal Vehicle,65891.0
2603.0,Naco,Arizona,2013,5,Truck,363.0
2302.0,Del Rio,Texas,2013,3,Bus,0.0
2303.0,Eagle Pass,Texas,2013,4,Truck,10206.0
2507.0,Calexico East,California,2013,3,Truck,27727.0
2301.0,Brownsville,Texas,2013,3,Personal Vehicle,733914.0
2402.0,El Paso,Texas,2013,2,Pedestrian,465323.0
2302.0,Del Rio,Texas,2013,2,Personal Vehicle,193528.0
2503.0,Calexico,California,2013,3,Pedestrian,414038.0
2507.0,Calexico East,California,2013,4,Truck,29590.0
2304.0,Laredo,Texas,2013,2,Personal Vehicle,642132.0
2602.0,Lukeville,Arizona,2013,1,Bus,211.0
2608.0,San Luis,Arizona,2013,2,Train,0.0
2303.0,Eagle Pass,Texas,2013,4,Bus,1502.0
2305.0,Hidalgo,Texas,2013,2,Train,0.0
2506.0,Otay Mesa,California,2013,2,Personal Vehicle,733596.0
2606.0,Sasabe,Arizona,2013,3,Bus,0.0
2406.0,Columbus,New Mexico,2013,1,Bus,1408.0
2502.0,Andrade,California,2013,3,Personal Vehicle,70619.0
2307.0,Rio Grande City,Texas,2013,4,Personal Vehicle,53527.0
2302.0,Del Rio,Texas,2013,5,Personal Vehicle,224268.0
2606.0,Sasabe,Arizona,2013,3,Truck,0.0
2408.0,Santa Teresa,New Mexico,2013,2,Bus,154.0
2602.0,Lukeville,Arizona,2013,4,Personal Vehicle,52153.0
2504.0,San Ysidro,California,2013,4,Personal Vehicle,1653543.0
2309.0,Progreso,Texas,2013,3,Personal Vehicle,233073.0
2406.0,Columbus,New Mexico,2013,2,Bus,912.0
2603.0,Naco,Arizona,2013,3,Pedestrian,7231.0
2503.0,Calexico,California,2013,3,Personal Vehicle,619243.0
2406.0,Columbus,New Mexico,2013,4,Bus,1092.0
2304.0,Laredo,Texas,2013,4,Bus,79017.0
2408.0,Santa Teresa,New Mexico,2013,2,Train,0.0
2504.0,San Ysidro,California,2013,2,Train,0.0
2305.0,Hidalgo,Texas,2013,1,Truck,44106.0
2302.0,Del Rio,Texas,2013,1,Bus,0.0
2403.0,Presidio,Texas,2013,4,Personal Vehicle,99074.0
2504.0,San Ysidro,California,2013,1,Pedestrian,629229.0
2406.0,Columbus,New Mexico,2013,1,Pedestrian,21670.0
2507.0,Calexico East,California,2013,1,Personal Vehicle,463917.0
2601.0,Douglas,Arizona,2013,2,Truck,2544.0
2301.0,Brownsville,Texas,2013,1,Pedestrian,156924.0
2603.0,Naco,Arizona,2013,4,Pedestrian,6839.0
2506.0,Otay Mesa,California,2013,2,Bus,10254.0
2608.0,San Luis,Arizona,2013,5,Truck,2768.0
2503.0,Calexico,California,2013,4,Personal Vehicle,578691.0
2302.0,Del Rio,Texas,2013,2,Bus,0.0
2304.0,Laredo,Texas,2013,1,Pedestrian,284996.0
2404.0,Tornillo,Texas,2013,4,Train,0.0
2309.0,Progreso,Texas,2013,1,Bus,0.0
2310.0,Roma,Texas,2013,1,Truck,544.0
2507.0,Calexico East,California,2013,4,Train,24.0
2504.0,San Ysidro,California,2013,4,Bus,49733.0
2503.0,Calexico,California,2013,1,Bus,0.0
2406.0,Columbus,New Mexico,2013,3,Pedestrian,25915.0
2606.0,Sasabe,Arizona,2013,4,Pedestrian,57.0
2502.0,Andrade,California,2013,1,Personal Vehicle,71363.0
2603.0,Naco,Arizona,2013,3,Train,0.0
2506.0,Otay Mesa,California,2013,3,Pedestrian,278070.0
2604.0,Nogales,Arizona,2013,3,Pedestrian,257573.0
2604.0,Nogales,Arizona,2013,1,Personal Vehicle,498881.0
2603.0,Naco,Arizona,2013,3,Personal Vehicle,42487.0
2608.0,San Luis,Arizona,2013,4,Truck,2893.0
2507.0,Calexico East,California,2013,2,Personal Vehicle,427258.0
2602.0,Lukeville,Arizona,2013,1,Train,0.0
2404.0,Tornillo,Texas,2013,4,Truck,0.0
2301.0,Brownsville,Texas,2013,3,Train,0.0
2606.0,Sasabe,Arizona,2013,5,Bus,0.0
2310.0,Roma,Texas,2013,1,Train,0.0
2408.0,Santa Teresa,New Mexico,2013,1,Pedestrian,8192.0
2305.0,Hidalgo,Texas,2013,3,Pedestrian,182651.0
2506.0,Otay Mesa,California,2013,2,Pedestrian,238858.0
2504.0,San Ysidro,California,2013,2,Personal Vehicle,1440604.0
2507.0,Calexico East,California,2013,2,Bus,5600.0
2608.0,San Luis,Arizona,2013,1,Truck,3848.0
2601.0,Douglas,Arizona,2013,3,Bus,1812.0
2304.0,Laredo,Texas,2013,2,Bus,63811.0
2602.0,Lukeville,Arizona,2013,2,Personal Vehicle,31413.0
2601.0,Douglas,Arizona,2013,1,Pedestrian,130477.0
2403.0,Presidio,Texas,2013,4,Truck,768.0
2310.0,Roma,Texas,2013,3,Personal Vehicle,116650.0
2403.0,Presidio,Texas,2013,2,Train,0.0
2310.0,Roma,Texas,2013,3,Bus,1237.0
2406.0,Columbus,New Mexico,2013,3,Train,0.0
2303.0,Eagle Pass,Texas,2013,4,Personal Vehicle,393027.0
2301.0,Brownsville,Texas,2013,3,Bus,5659.0
2408.0,Santa Teresa,New Mexico,2013,4,Pedestrian,9940.0
2603.0,Naco,Arizona,2013,1,Train,0.0
2506.0,Otay Mesa,California,2013,4,Pedestrian,266141.0
2606.0,Sasabe,Arizona,2013,1,Bus,0.0
2307.0,Rio Grande City,Texas,2013,4,Train,0.0
2302.0,Del Rio,Texas,2013,4,Pedestrian,7810.0
2303.0,Eagle Pass,Texas,2013,4,Pedestrian,62149.0
2503.0,Calexico,California,2013,3,Train,0.0
2505.0,Tecate,California,2013,3,Pedestrian,65847.0
2305.0,Hidalgo,Texas,2013,2,Pedestrian,166935.0
2601.0,Douglas,Arizona,2013,1,Truck,2837.0
2602.0,Lukeville,Arizona,2013,2,Pedestrian,2730.0
2505.0,Tecate,California,2013,4,Pedestrian,67422.0
2403.0,Presidio,Texas,2013,5,Truck,806.0
2403.0,Presidio,Texas,2013,3,Train,0.0
2303.0,Eagle Pass,Texas,2013,1,Bus,2328.0
2503.0,Calexico,California,2013,2,Personal Vehicle,534529.0
2506.0,Otay Mesa,California,2013,4,Personal Vehicle,795011.0
2507.0,Calexico East,California,2013,5,Personal Vehicle,500301.0
2505.0,Tecate,California,2013,3,Truck,3545.0
2408.0,Santa Teresa,New Mexico,2013,2,Truck,5925.0
2406.0,Columbus,New Mexico,2013,2,Truck,229.0
2604.0,Nogales,Arizona,2013,1,Bus,14049.0
2506.0,Otay Mesa,California,2013,4,Truck,68186.0
2304.0,Laredo,Texas,2013,1,Bus,94610.0
2507.0,Calexico East,California,2013,3,Pedestrian,36613.0
2503.0,Calexico,California,2013,3,Bus,0.0
2304.0,Laredo,Texas,2013,1,Truck,149539.0
2304.0,Laredo,Texas,2013,1,Train,0.0
2601.0,Douglas,Arizona,2013,3,Personal Vehicle,230816.0
2309.0,Progreso,Texas,2013,5,Personal Vehicle,197927.0
2606.0,Sasabe,Arizona,2013,4,Train,0.0
2303.0,Eagle Pass,Texas,2013,3,Pedestrian,78596.0
2503.0,Calexico,California,2013,4,Train,0.0
2604.0,Nogales,Arizona,2013,4,Truck,36270.0
2303.0,Eagle Pass,Texas,2013,1,Truck,9850.0
2302.0,Del Rio,Texas,2013,3,Truck,5728.0
2309.0,Progreso,Texas,2013,1,Personal Vehicle,191551.0
2303.0,Eagle Pass,Texas,2013,4,Train,0.0
2403.0,Presidio,Texas,2013,1,Bus,610.0
2505.0,Tecate,California,2013,2,Pedestrian,53708.0
2608.0,San Luis,Arizona,2013,3,Personal Vehicle,426014.0
2502.0,Andrade,California,2013,4,Truck,0.0
2301.0,Brownsville,Texas,2013,3,Truck,16990.0
2608.0,San Luis,Arizona,2013,3,Bus,0.0
2604.0,Nogales,Arizona,2013,3,Train,324.0
2309.0,Progreso,Texas,2013,4,Train,0.0
2403.0,Presidio,Texas,2013,4,Train,0.0
2304.0,Laredo,Texas,2013,2,Train,0.0
2505.0,Tecate,California,2013,4,Bus,62.0
2603.0,Naco,Arizona,2013,4,Personal Vehicle,39417.0
2404.0,Tornillo,Texas,2013,4,Personal Vehicle,50193.0
2506.0,Otay Mesa,California,2013,1,Pedestrian,250390.0
2302.0,Del Rio,Texas,2013,2,Truck,5343.0
2302.0,Del Rio,Texas,2013,2,Train,0.0
2310.0,Roma,Texas,2013,2,Truck,583.0
2604.0,Nogales,Arizona,2013,1,Pedestrian,231640.0
2505.0,Tecate,California,2013,2,Truck,3449.0
2301.0,Brownsville,Texas,2013,5,Train,0.0
2604.0,Nogales,Arizona,2013,5,Train,284.0
2608.0,San Luis,Arizona,2013,1,Pedestrian,223434.0
2408.0,Santa Teresa,New Mexico,2013,5,Pedestrian,10655.0
2601.0,Douglas,Arizona,2013,3,Train,0.0
2503.0,Calexico,California,2013,2,Train,0.0
2303.0,Eagle Pass,Texas,2013,1,Train,0.0
2408.0,Santa Teresa,New Mexico,2013,4,Personal Vehicle,68848.0
2305.0,Hidalgo,Texas,2013,4,Pedestrian,175718.0
2507.0,Calexico East,California,2013,3,Bus,7650.0
2309.0,Progreso,Texas,2013,2,Pedestrian,101316.0
2603.0,Naco,Arizona,2013,2,Personal Vehicle,35735.0
2505.0,Tecate,California,2013,3,Personal Vehicle,124164.0
2506.0,Otay Mesa,California,2013,3,Bus,14405.0
2408.0,Santa Teresa,New Mexico,2013,1,Train,0.0
2606.0,Sasabe,Arizona,2013,3,Personal Vehicle,2168.0
2304.0,Laredo,Texas,2013,3,Train,0.0
2309.0,Progreso,Texas,2013,2,Bus,0.0
2408.0,Santa Teresa,New Mexico,2013,3,Bus,178.0
2302.0,Del Rio,Texas,2013,4,Truck,6037.0
2309.0,Progreso,Texas,2013,2,Train,0.0
2402.0,El Paso,Texas,2013,3,Pedestrian,514392.0
2507.0,Calexico East,California,2013,3,Personal Vehicle,489587.0
2606.0,Sasabe,Arizona,2013,1,Personal Vehicle,2138.0
2608.0,San Luis,Arizona,2013,3,Truck,4149.0
2503.0,Calexico,California,2013,5,Bus,0.0
2604.0,Nogales,Arizona,2013,5,Truck,37717.0
2601.0,Douglas,Arizona,2013,3,Pedestrian,105975.0
2309.0,Progreso,Texas,2013,3,Bus,0.0
2601.0,Douglas,Arizona,2013,4,Train,0.0
2507.0,Calexico East,California,2013,2,Truck,26070.0
2505.0,Tecate,California,2013,2,Train,0.0
2505.0,Tecate,California,2013,4,Truck,4263.0
2507.0,Calexico East,California,2013,1,Pedestrian,27460.0
2303.0,Eagle Pass,Texas,2013,2,Pedestrian,58346.0
2604.0,Nogales,Arizona,2013,3,Personal Vehicle,541726.0
2408.0,Santa Teresa,New Mexico,2013,4,Truck,7147.0
2303.0,Eagle Pass,Texas,2013,1,Personal Vehicle,393230.0
2504.0,San Ysidro,California,2013,3,Truck,0.0
2309.0,Progreso,Texas,2013,4,Pedestrian,66486.0
2502.0,Andrade,California,2013,5,Pedestrian,45443.0
2505.0,Tecate,California,2013,1,Pedestrian,58100.0
2305.0,Hidalgo,Texas,2013,1,Bus,26103.0
2608.0,San Luis,Arizona,2013,4,Bus,0.0
2507.0,Calexico East,California,2013,1,Train,23.0
2402.0,El Paso,Texas,2013,4,Bus,35736.0
2302.0,Del Rio,Texas,2013,1,Pedestrian,7645.0
2604.0,Nogales,Arizona,2013,2,Truck,29652.0
2601.0,Douglas,Arizona,2013,4,Truck,2865.0
2309.0,Progreso,Texas,2013,3,Truck,4508.0
2310.0,Roma,Texas,2013,1,Bus,2195.0
2402.0,El Paso,Texas,2013,1,Train,0.0
2406.0,Columbus,New Mexico,2013,1,Personal Vehicle,45408.0
2403.0,Presidio,Texas,2013,2,Personal Vehicle,87153.0
2305.0,Hidalgo,Texas,2013,2,Truck,41345.0
2408.0,Santa Teresa,New Mexico,2013,1,Personal Vehicle,75122.0
2503.0,Calexico,California,2013,4,Truck,0.0
2404.0,Tornillo,Texas,2013,5,Train,0.0
2307.0,Rio Grande City,Texas,2013,3,Pedestrian,5654.0
2403.0,Presidio,Texas,2013,3,Truck,762.0
2603.0,Naco,Arizona,2013,2,Truck,316.0
2404.0,Tornillo,Texas,2013,3,Personal Vehicle,56995.0
2403.0,Presidio,Texas,2013,3,Pedestrian,6289.0
2309.0,Progreso,Texas,2013,4,Bus,0.0
2304.0,Laredo,Texas,2013,3,Pedestrian,325008.0
2408.0,Santa Teresa,New Mexico,2013,1,Truck,6002.0
2307.0,Rio Grande City,Texas,2013,1,Pedestrian,3438.0
2601.0,Douglas,Arizona,2013,3,Truck,2495.0
2402.0,El Paso,Texas,2013,1,Personal Vehicle,1342333.0
2503.0,Calexico,California,2013,3,Truck,0.0
2303.0,Eagle Pass,Texas,2013,2,Personal Vehicle,356287.0
2503.0,Calexico,California,2013,1,Truck,0.0
2310.0,Roma,Texas,2013,2,Pedestrian,21363.0
2608.0,San Luis,Arizona,2013,4,Pedestrian,181017.0
2608.0,San Luis,Arizona,2013,5,Personal Vehicle,407076.0
2310.0,Roma,Texas,2013,5,Personal Vehicle,107805.0
2310.0,Roma,Texas,2013,4,Personal Vehicle,103160.0
2309.0,Progreso,Texas,2013,1,Train,0.0
2503.0,Calexico,California,2013,2,Pedestrian,363651.0
2604.0,Nogales,Arizona,2013,2,Personal Vehicle,423216.0
2506.0,Otay Mesa,California,2013,5,Bus,16174.0
2404.0,Tornillo,Texas,2013,2,Pedestrian,5964.0
2402.0,El Paso,Texas,2013,3,Truck,59609.0
2307.0,Rio Grande City,Texas,2013,4,Bus,0.0
2408.0,Santa Teresa,New Mexico,2013,4,Train,0.0
2502.0,Andrade,California,2013,1,Train,0.0
2506.0,Otay Mesa,California,2013,3,Train,40.0
2602.0,Lukeville,Arizona,2013,5,Train,0.0
2602.0,Lukeville,Arizona,2013,1,Pedestrian,3206.0
2504.0,San Ysidro,California,2013,2,Pedestrian,579033.0
2504.0,San Ysidro,California,2013,1,Bus,50055.0
2606.0,Sasabe,Arizona,2013,1,Train,0.0
2304.0,Laredo,Texas,2013,3,Personal Vehicle,815579.0
2402.0,El Paso,Texas,2013,4,Train,0.0
2606.0,Sasabe,Arizona,2013,1,Pedestrian,34.0
2606.0,Sasabe,Arizona,2013,3,Pedestrian,102.0
2302.0,Del Rio,Texas,2013,1,Personal Vehicle,214990.0
2507.0,Calexico East,California,2013,4,Bus,5320.0
2608.0,San Luis,Arizona,2013,2,Truck,4226.0
2602.0,Lukeville,Arizona,2013,3,Truck,2.0
2303.0,Eagle Pass,Texas,2013,5,Train,0.0
2303.0,Eagle Pass,Texas,2013,2,Truck,9165.0
2402.0,El Paso,Texas,2013,2,Bus,31225.0
2302.0,Del Rio,Texas,2013,3,Personal Vehicle,217615.0
2302.0,Del Rio,Texas,2013,4,Bus,0.0
2307.0,Rio Grande City,Texas,2013,3,Bus,0.0
2404.0,Tornillo,Texas,2013,4,Pedestrian,6785.0
2602.0,Lukeville,Arizona,2013,2,Train,0.0
2305.0,Hidalgo,Texas,2013,3,Truck,42913.0
2601.0,Douglas,Arizona,2013,4,Bus,1342.0
2505.0,Tecate,California,2013,1,Bus,3.0
2402.0,El Paso,Texas,2013,3,Train,0.0
2304.0,Laredo,Texas,2013,4,Train,0.0
2608.0,San Luis,Arizona,2013,2,Personal Vehicle,401577.0
2305.0,Hidalgo,Texas,2013,4,Bus,23450.0
2408.0,Santa Teresa,New Mexico,2013,3,Truck,6247.0
2502.0,Andrade,California,2013,5,Train,0.0
2403.0,Presidio,Texas,2013,3,Bus,555.0
2608.0,San Luis,Arizona,2013,1,Bus,0.0
2304.0,Laredo,Texas,2013,3,Bus,100481.0
2307.0,Rio Grande City,Texas,2013,3,Train,0.0
2310.0,Roma,Texas,2013,2,Bus,282.0
2408.0,Santa Teresa,New Mexico,2013,1,Bus,266.0
2307.0,Rio Grande City,Texas,2013,3,Personal Vehicle,62086.0
2304.0,Laredo,Texas,2013,3,Truck,149010.0
2502.0,Andrade,California,2013,2,Truck,0.0
2504.0,San Ysidro,California,2013,3,Bus,54093.0
2406.0,Columbus,New Mexico,2013,2,Train,0.0
2305.0,Hidalgo,Texas,2013,3,Train,0.0
2310.0,Roma,Texas,2013,4,Truck,677.0
2606.0,Sasabe,Arizona,2013,1,Truck,0.0
2305.0,Hidalgo,Texas,2013,4,Train,0.0
2506.0,Otay Mesa,California,2013,5,Pedestrian,284816.0
2309.0,Progreso,Texas,2013,2,Truck,3802.0
2305.0,Hidalgo,Texas,2013,1,Personal Vehicle,758195.0
2307.0,Rio Grande City,Texas,2013,2,Personal Vehicle,56525.0
2505.0,Tecate,California,2013,3,Bus,129.0
2307.0,Rio Grande City,Texas,2013,1,Truck,2363.0
2310.0,Roma,Texas,2013,4,Train,0.0
2302.0,Del Rio,Texas,2013,5,Train,0.0
2503.0,Calexico,California,2013,1,Train,0.0
2309.0,Progreso,Texas,2013,3,Train,0.0
2402.0,El Paso,Texas,2013,1,Bus,38404.0
2608.0,San Luis,Arizona,2013,1,Train,0.0
2608.0,San Luis,Arizona,2013,4,Train,0.0
2303.0,Eagle Pass,Texas,2013,3,Personal Vehicle,403988.0
2503.0,Calexico,California,2013,4,Pedestrian,384513.0
2505.0,Tecate,California,2013,2,Bus,78.0
2403.0,Presidio,Texas,2013,1,Pedestrian,5475.0
2604.0,Nogales,Arizona,2013,3,Bus,15644.0
2403.0,Presidio,Texas,2013,1,Train,0.0
2404.0,Tornillo,Texas,2013,1,Train,0.0
2606.0,Sasabe,Arizona,2013,4,Personal Vehicle,2002.0
2601.0,Douglas,Arizona,2013,1,Personal Vehicle,207226.0
2402.0,El Paso,Texas,2013,3,Bus,39103.0
2301.0,Brownsville,Texas,2013,2,Pedestrian,165091.0
2608.0,San Luis,Arizona,2013,5,Pedestrian,180401.0
2402.0,El Paso,Texas,2013,2,Truck,58002.0
2506.0,Otay Mesa,California,2013,3,Truck,60747.0
2305.0,Hidalgo,Texas,2013,3,Bus,34784.0
2502.0,Andrade,California,2013,4,Bus,0.0
2309.0,Progreso,Texas,2013,1,Truck,3733.0
2504.0,San Ysidro,California,2013,1,Personal Vehicle,1631776.0
2302.0,Del Rio,Texas,2013,3,Pedestrian,10152.0
2503.0,Calexico,California,2013,2,Truck,0.0
2603.0,Naco,Arizona,2013,3,Bus,45.0
2406.0,Columbus,New Mexico,2013,1,Truck,291.0
2602.0,Lukeville,Arizona,2013,4,Bus,211.0
2408.0,Santa Teresa,New Mexico,2013,2,Personal Vehicle,59282.0
2608.0,San Luis,Arizona,2013,3,Train,0.0
2305.0,Hidalgo,Texas,2013,4,Truck,45708.0
2602.0,Lukeville,Arizona,2013,3,Pedestrian,4189.0
2307.0,Rio Grande City,Texas,2013,2,Train,0.0
2606.0,Sasabe,Arizona,2013,3,Train,0.0
2603.0,Naco,Arizona,2013,2,Bus,48.0
2603.0,Naco,Arizona,2013,1,Personal Vehicle,38015.0
2603.0,Naco,Arizona,2013,1,Pedestrian,6557.0
2602.0,Lukeville,Arizona,2013,3,Train,0.0
2507.0,Calexico East,California,2013,5,Truck,28491.0
2507.0,Calexico East,California,2013,4,Personal Vehicle,470090.0
2310.0,Roma,Texas,2013,3,Train,0.0
2307.0,Rio Grande City,Texas,2013,3,Truck,2408.0
2505.0,Tecate,California,2013,1,Truck,3383.0
2310.0,Roma,Texas,2013,4,Pedestrian,21783.0
2301.0,Brownsville,Texas,2013,4,Train,0.0
2507.0,Calexico East,California,2013,3,Train,23.0
2502.0,Andrade,California,2013,2,Train,0.0
2404.0,Tornillo,Texas,2013,1,Bus,0.0
2606.0,Sasabe,Arizona,2013,4,Bus,0.0
2307.0,Rio Grande City,Texas,2013,4,Truck,2591.0
2301.0,Brownsville,Texas,2013,4,Truck,19123.0
